elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
2.0209582487689417, -2.101081510583395, -0.5520475546466272, -1.4806055811098595, -1.551406208668844, -0.5365865866290491
0.6893475691424769, -0.14328725755725102, -2.274902645741598, -0.869967595939972, -1.3913701216327112, 0.02790069580078125
0.5505083242999476, -0.14136453092608647, -1.3350890318499964, -1.0576251310161133, -1.2997925917254847, 0.11381421238183975
0.49830800691713506, -0.14131172121081548, -0.6466520468341272, -1.3301033687642594, -1.4488475958453577, -0.05049163499941045
0.4985769430743616, -0.14131350935015874, -0.22585708299745733, -1.4356500220349808, -1.5935466925250452, -0.20003825822939092
0.49846154848207647, -0.14134092748675542, 0.19231733679771423, -1.4833671611598511, -1.917940918599264, -0.5686872641192835
0.5264323393451136, -0.14059408128771977, 0.8526462316513062, -1.2691050332835694, -2.134183708821432, -0.5127728621112269
0.5264499823199671, -0.14177842557940679, 1.5750093460083008, -1.1623920065215607, -2.1084473768817347, -0.6277349630938929
